Annotation,Time,Scale,Frame
,14.8016,(1 1 1),3820
,14.8223,(1 1 1),3821
,14.8282,(1 1 1),3822
,14.8336,(1 1 1),3823
,14.839,(1 1 1),3824
,14.8446,(1 1 1),3825
,14.8508,(1 1 1),3826
,14.8568,(1 1 1),3827
,14.8629,(1 1 1),3828
,14.8686,(1 1 1),3829
,14.874,(1 1 1),3830
,14.8804,(1 1 1),3831
,14.8859,(1 1 1),3832
,14.8916,(1 1 1),3833
,14.8975,(1 1 1),3834
,14.9029,(1 1 1),3835
,14.9085,(1 1 1),3836
,14.914,(1 1 1),3837
,14.9195,(1 1 1),3838
,14.925,(1 1 1),3839
,14.9316,(1 1 1),3840
,14.937,(1 1 1),3841
,14.9424,(1 1 1),3842
,14.9483,(1 1 1),3843
,14.9538,(1 1 1),3844
,14.9751,(1 1 1),3845
,14.9815,(1 1 1),3846
,14.9873,(1 1 1),3847
,14.9927,(1 1 1),3848
,14.9985,(1 1 1),3849
,15.0042,(1 1 1),3850
,15.0141,(1 1 1),3851
,15.0205,(1 1 1),3852
,15.0261,(1 1 1),3853
,15.0317,(1 1 1),3854
,15.0374,(1 1 1),3855
,15.0431,(1 1 1),3856
,15.049,(1 1 1),3857
,15.0546,(1 1 1),3858
,15.0599,(1 1 1),3859
,15.0654,(1 1 1),3860
,15.0716,(1 1 1),3861
,15.0777,(1 1 1),3862
,15.0846,(1 1 1),3863
,15.0966,(1 1 1),3864
,15.1035,(1 1 1),3865
,15.11,(1 1 1),3866
,15.1307,(1 1 1),3867
,15.1363,(1 1 1),3868
,15.1416,(1 1 1),3869
,15.1473,(1 1 1),3870
,15.153,(1 1 1),3871
,15.1586,(1 1 1),3872
,15.1641,(1 1 1),3873
,15.1695,(1 1 1),3874
,15.1748,(1 1 1),3875
,15.1807,(1 1 1),3876
,15.1866,(1 1 1),3877
,15.1924,(1 1 1),3878
,15.1989,(1 1 1),3879
,15.2041,(1 1 1),3880
,15.2095,(1 1 1),3881
,15.2139,(1 1 1),3882
,15.2191,(1 1 1),3883
,15.2225,(1 1 1),3884
,15.226,(1 1 1),3885
,15.2296,(1 1 1),3886
,15.233,(1 1 1),3887
,15.2385,(1 1 1),3888
,15.242,(1 1 1),3889
,15.2475,(1 1 1),3890
,15.2509,(1 1 1),3891
,15.2544,(1 1 1),3892
,15.2597,(1 1 1),3893
,15.2659,(1 1 1),3894
,15.2864,(1 1 1),3895
,15.2925,(1 1 1),3896
,15.2989,(1 1 1),3897
,15.3045,(1 1 1),3898
,15.3101,(1 1 1),3899
,15.3155,(1 1 1),3900
,15.3206,(1 1 1),3901
,15.3283,(1 1 1),3902
,15.3342,(1 1 1),3903
,15.3395,(1 1 1),3904
,15.343,(1 1 1),3905
,15.3484,(1 1 1),3906
,15.3535,(1 1 1),3907
,15.3588,(1 1 1),3908
,15.3624,(1 1 1),3909
,15.366,(1 1 1),3910
,15.3712,(1 1 1),3911
,15.3746,(1 1 1),3912
,15.3781,(1 1 1),3913
,15.3815,(1 1 1),3914
,15.385,(1 1 1),3915
,15.3884,(1 1 1),3916
,15.3917,(1 1 1),3917
,15.3955,(1 1 1),3918
,15.3989,(1 1 1),3919
,15.4031,(1 1 1),3920
,15.4068,(1 1 1),3921
,15.4105,(1 1 1),3922
,15.4142,(1 1 1),3923
,15.4183,(1 1 1),3924
,15.4361,(1 1 1),3925
,15.4398,(1 1 1),3926
,15.4432,(1 1 1),3927
,15.4474,(1 1 1),3928
,15.451,(1 1 1),3929
,15.4543,(1 1 1),3930
,15.4578,(1 1 1),3931
,15.4613,(1 1 1),3932
,15.4649,(1 1 1),3933
,15.4682,(1 1 1),3934
,15.4715,(1 1 1),3935
,15.4748,(1 1 1),3936
,15.4784,(1 1 1),3937
,15.4825,(1 1 1),3938
,15.4867,(1 1 1),3939
,15.4903,(1 1 1),3940
,15.4939,(1 1 1),3941
,15.4975,(1 1 1),3942
,15.5009,(1 1 1),3943
,15.5044,(1 1 1),3944
,15.5077,(1 1 1),3945
,15.5111,(1 1 1),3946
,15.5157,(1 1 1),3947
,15.5192,(1 1 1),3948
,15.5238,(1 1 1),3949
,15.5277,(1 1 1),3950
,15.5314,(1 1 1),3951
,15.5353,(1 1 1),3952
,15.5394,(1 1 1),3953
,15.5458,(1 1 1),3954
,15.5493,(1 1 1),3955
,15.5528,(1 1 1),3956
,15.5564,(1 1 1),3957
,15.5598,(1 1 1),3958
,15.5634,(1 1 1),3959
,15.5672,(1 1 1),3960
,15.5709,(1 1 1),3961
,15.5744,(1 1 1),3962
,15.5779,(1 1 1),3963
,15.5814,(1 1 1),3964
,15.585,(1 1 1),3965
,15.5885,(1 1 1),3966
,15.5932,(1 1 1),3967
,15.5975,(1 1 1),3968
,15.601,(1 1 1),3969
,15.6046,(1 1 1),3970
,15.6082,(1 1 1),3971
,15.6119,(1 1 1),3972
,15.6153,(1 1 1),3973
,15.6188,(1 1 1),3974
,15.6223,(1 1 1),3975
,15.6262,(1 1 1),3976
,15.6312,(1 1 1),3977
,15.635,(1 1 1),3978
,15.6397,(1 1 1),3979
,15.6433,(1 1 1),3980
,15.6475,(1 1 1),3981
,15.6511,(1 1 1),3982
,15.6545,(1 1 1),3983
,15.6582,(1 1 1),3984
,15.6618,(1 1 1),3985
,15.6654,(1 1 1),3986
,15.6689,(1 1 1),3987
,15.6723,(1 1 1),3988
,15.6757,(1 1 1),3989
,15.6794,(1 1 1),3990
,15.6847,(1 1 1),3991
,15.6882,(1 1 1),3992
,15.6916,(1 1 1),3993
,15.6952,(1 1 1),3994
,15.6986,(1 1 1),3995
,15.703,(1 1 1),3996
,15.7089,(1 1 1),3997
,15.7125,(1 1 1),3998
,15.7159,(1 1 1),3999
,15.7194,(1 1 1),4000
,15.723,(1 1 1),4001
,15.7266,(1 1 1),4002
,15.7304,(1 1 1),4003
,15.734,(1 1 1),4004
,15.7379,(1 1 1),4005
,15.7428,(1 1 1),4006
,15.7485,(1 1 1),4007
,15.7562,(1 1 1),4008
,15.7617,(1 1 1),4009
,15.7657,(1 1 1),4010
,15.7697,(1 1 1),4011
,15.775,(1 1 1),4012
,15.781,(1 1 1),4013
,15.7865,(1 1 1),4014
,15.7906,(1 1 1),4015
,15.7942,(1 1 1),4016
,15.7979,(1 1 1),4017
,15.8014,(1 1 1),4018
,15.8206,(1 1 1),4019
,15.8243,(1 1 1),4020
,15.828,(1 1 1),4021
,15.8315,(1 1 1),4022
,15.8349,(1 1 1),4023
,15.8402,(1 1 1),4024
,15.846,(1 1 1),4025
,15.8516,(1 1 1),4026
,15.8571,(1 1 1),4027
,15.8628,(1 1 1),4028
,15.8664,(1 1 1),4029
,15.8715,(1 1 1),4030
,15.8773,(1 1 1),4031
,15.8809,(1 1 1),4032
,15.8846,(1 1 1),4033
,15.8881,(1 1 1),4034
,15.8916,(1 1 1),4035
,15.8969,(1 1 1),4036
,15.9003,(1 1 1),4037
,15.9041,(1 1 1),4038
,15.9078,(1 1 1),4039
,15.9134,(1 1 1),4040
,15.919,(1 1 1),4041
,15.925,(1 1 1),4042
,15.9306,(1 1 1),4043
,15.9341,(1 1 1),4044
,15.9375,(1 1 1),4045
,15.9427,(1 1 1),4046
,15.9465,(1 1 1),4047
,15.9501,(1 1 1),4048
,15.9561,(1 1 1),4049
,15.9597,(1 1 1),4050
,15.9637,(1 1 1),4051
,15.9676,(1 1 1),4052
,15.9711,(1 1 1),4053
,15.9746,(1 1 1),4054
,15.9783,(1 1 1),4055
,15.9844,(1 1 1),4056
,15.99,(1 1 1),4057
,15.9936,(1 1 1),4058
,15.9978,(1 1 1),4059
,16.0014,(1 1 1),4060
,16.005,(1 1 1),4061
,16.0085,(1 1 1),4062
,16.0142,(1 1 1),4063
,16.0177,(1 1 1),4064
,16.0232,(1 1 1),4065
,16.0295,(1 1 1),4066
,16.0332,(1 1 1),4067
,16.037,(1 1 1),4068
,16.0405,(1 1 1),4069
,16.0446,(1 1 1),4070
,16.0486,(1 1 1),4071
,16.0523,(1 1 1),4072
,16.0558,(1 1 1),4073
,16.0592,(1 1 1),4074
,16.0639,(1 1 1),4075
,16.0677,(1 1 1),4076
,16.0722,(1 1 1),4077
,16.0762,(1 1 1),4078
,16.08,(1 1 1),4079
,16.0836,(1 1 1),4080
,16.0871,(1 1 1),4081
,16.0907,(1 1 1),4082
,16.0947,(1 1 1),4083
,16.0984,(1 1 1),4084
,16.102,(1 1 1),4085
,16.1058,(1 1 1),4086
,16.1094,(1 1 1),4087
,16.1131,(1 1 1),4088
,16.1166,(1 1 1),4089
,16.12,(1 1 1),4090
,16.1237,(1 1 1),4091
,16.1271,(1 1 1),4092
,16.1308,(1 1 1),4093
,16.1344,(1 1 1),4094
,16.1382,(1 1 1),4095
,16.1501,(1 1 1),4096
,16.1842,(1 1 1),4097
,16.1879,(1 1 1),4098
,16.1913,(1 1 1),4099
,16.1949,(1 1 1),4100
,16.1991,(1 1 1),4101
,16.2028,(1 1 1),4102
,16.2068,(1 1 1),4103
,16.2109,(1 1 1),4104
,16.2167,(1 1 1),4105
,16.2216,(1 1 1),4106
,16.2252,(1 1 1),4107
,16.2294,(1 1 1),4108
,16.2328,(1 1 1),4109
,16.2363,(1 1 1),4110
,16.2397,(1 1 1),4111
,16.2433,(1 1 1),4112
,16.2478,(1 1 1),4113
,16.2516,(1 1 1),4114
,16.2553,(1 1 1),4115
,16.2589,(1 1 1),4116
,16.2625,(1 1 1),4117
,16.2663,(1 1 1),4118
,16.2697,(1 1 1),4119
,16.2732,(1 1 1),4120
,16.2773,(1 1 1),4121
,16.2818,(1 1 1),4122
,16.2877,(1 1 1),4123
,16.2941,(1 1 1),4124
,16.2999,(1 1 1),4125
,16.305,(1 1 1),4126
,16.3093,(1 1 1),4127
,16.3165,(1 1 1),4128
,16.3222,(1 1 1),4129
,16.3279,(1 1 1),4130
,16.3314,(1 1 1),4131
,16.3371,(1 1 1),4132
,16.3406,(1 1 1),4133
,16.3442,(1 1 1),4134
,16.3499,(1 1 1),4135
,16.3535,(1 1 1),4136
,16.3604,(1 1 1),4137
,16.3664,(1 1 1),4138
,16.3717,(1 1 1),4139
,16.3771,(1 1 1),4140
,16.3829,(1 1 1),4141
,16.3893,(1 1 1),4142
,16.3949,(1 1 1),4143
,16.3987,(1 1 1),4144
,16.4027,(1 1 1),4145
,16.4085,(1 1 1),4146
,16.412,(1 1 1),4147
,16.4156,(1 1 1),4148
,16.4199,(1 1 1),4149
,16.4255,(1 1 1),4150
,16.4337,(1 1 1),4151
,16.4406,(1 1 1),4152
,16.4445,(1 1 1),4153
,16.4484,(1 1 1),4154
,16.4519,(1 1 1),4155
,16.4556,(1 1 1),4156
,16.4594,(1 1 1),4157
,16.4631,(1 1 1),4158
,16.467,(1 1 1),4159
,16.472,(1 1 1),4160
,16.4755,(1 1 1),4161
,16.4792,(1 1 1),4162
,16.4827,(1 1 1),4163
,16.4863,(1 1 1),4164
,16.49,(1 1 1),4165
,16.4935,(1 1 1),4166
,16.4974,(1 1 1),4167
,16.5011,(1 1 1),4168
,16.5051,(1 1 1),4169
,16.5087,(1 1 1),4170
,16.5125,(1 1 1),4171
,16.516,(1 1 1),4172
,16.5196,(1 1 1),4173
,16.523,(1 1 1),4174
,16.5266,(1 1 1),4175
,16.5331,(1 1 1),4176
,16.5388,(1 1 1),4177
,16.5451,(1 1 1),4178
,16.5513,(1 1 1),4179
,16.5572,(1 1 1),4180
,16.5629,(1 1 1),4181
,16.5687,(1 1 1),4182
,16.5742,(1 1 1),4183
,16.5802,(1 1 1),4184
,16.5872,(1 1 1),4185
,16.593,(1 1 1),4186
,16.5993,(1 1 1),4187
,16.6046,(1 1 1),4188
,16.609,(1 1 1),4189
,16.6148,(1 1 1),4190
,16.6183,(1 1 1),4191
,16.6241,(1 1 1),4192
,16.6297,(1 1 1),4193
,16.6332,(1 1 1),4194
,16.6367,(1 1 1),4195
,16.6426,(1 1 1),4196
,16.6482,(1 1 1),4197
,16.6536,(1 1 1),4198
,16.6596,(1 1 1),4199
,16.6655,(1 1 1),4200
,16.6711,(1 1 1),4201
,16.6766,(1 1 1),4202
,16.6827,(1 1 1),4203
,16.6888,(1 1 1),4204
,16.6949,(1 1 1),4205
,16.7004,(1 1 1),4206
,16.7061,(1 1 1),4207
,16.7114,(1 1 1),4208
,16.7178,(1 1 1),4209
,16.7233,(1 1 1),4210
,16.7303,(1 1 1),4211
,16.7362,(1 1 1),4212
,16.7416,(1 1 1),4213
,16.7452,(1 1 1),4214
,16.7488,(1 1 1),4215
,16.7543,(1 1 1),4216
,16.7578,(1 1 1),4217
,16.7615,(1 1 1),4218
,16.7673,(1 1 1),4219
,16.776,(1 1 1),4220
,16.7843,(1 1 1),4221
,16.7901,(1 1 1),4222
,16.7958,(1 1 1),4223
,16.8019,(1 1 1),4224
,16.8072,(1 1 1),4225
,16.8106,(1 1 1),4226
,16.8145,(1 1 1),4227
,16.818,(1 1 1),4228
,16.8213,(1 1 1),4229
,16.8249,(1 1 1),4230
,16.8285,(1 1 1),4231
,16.8323,(1 1 1),4232
,16.8361,(1 1 1),4233
,16.8397,(1 1 1),4234
,16.8446,(1 1 1),4235
,16.8488,(1 1 1),4236
,16.8521,(1 1 1),4237
,16.8555,(1 1 1),4238
,16.8591,(1 1 1),4239
,16.8627,(1 1 1),4240
,16.8664,(1 1 1),4241
,16.8698,(1 1 1),4242
,16.8733,(1 1 1),4243
,16.8768,(1 1 1),4244
,16.8807,(1 1 1),4245
,16.8843,(1 1 1),4246
,16.8876,(1 1 1),4247
,16.891,(1 1 1),4248
,16.8945,(1 1 1),4249
,16.8981,(1 1 1),4250
,16.9016,(1 1 1),4251
,16.9052,(1 1 1),4252
,16.9089,(1 1 1),4253
,16.9131,(1 1 1),4254
,16.9166,(1 1 1),4255
,16.92,(1 1 1),4256
,16.9238,(1 1 1),4257
,16.9273,(1 1 1),4258
,16.9309,(1 1 1),4259
,16.9344,(1 1 1),4260
,16.9379,(1 1 1),4261
,16.9415,(1 1 1),4262
,16.9481,(1 1 1),4263
,16.9516,(1 1 1),4264
,16.958,(1 1 1),4265
,16.9636,(1 1 1),4266
,16.9691,(1 1 1),4267
,16.9747,(1 1 1),4268
,16.9782,(1 1 1),4269
,16.9839,(1 1 1),4270
,16.9903,(1 1 1),4271
,16.9959,(1 1 1),4272
,17.0013,(1 1 1),4273
,17.0049,(1 1 1),4274
,17.0103,(1 1 1),4275
,17.0138,(1 1 1),4276
,17.0173,(1 1 1),4277
,17.0211,(1 1 1),4278
,17.0283,(1 1 1),4279
,17.0319,(1 1 1),4280
,17.0353,(1 1 1),4281
,17.0405,(1 1 1),4282
,17.0441,(1 1 1),4283
,17.0477,(1 1 1),4284
,17.0517,(1 1 1),4285
,17.0553,(1 1 1),4286
,17.059,(1 1 1),4287
,17.063,(1 1 1),4288
,17.0679,(1 1 1),4289
,17.0722,(1 1 1),4290
,17.0756,(1 1 1),4291
,17.0791,(1 1 1),4292
,17.0828,(1 1 1),4293
,17.0874,(1 1 1),4294
,17.0907,(1 1 1),4295
,17.0941,(1 1 1),4296
,17.0979,(1 1 1),4297
,17.1017,(1 1 1),4298
,17.1054,(1 1 1),4299
,17.1087,(1 1 1),4300
,17.1123,(1 1 1),4301
,17.1163,(1 1 1),4302
,17.1198,(1 1 1),4303
,17.1233,(1 1 1),4304
,17.1269,(1 1 1),4305
,17.1308,(1 1 1),4306
,17.1351,(1 1 1),4307
,17.1406,(1 1 1),4308
,17.1459,(1 1 1),4309
,17.1505,(1 1 1),4310
,17.154,(1 1 1),4311
,17.1588,(1 1 1),4312
,17.1638,(1 1 1),4313
,17.1678,(1 1 1),4314
,17.1727,(1 1 1),4315
,17.1764,(1 1 1),4316
,17.1803,(1 1 1),4317
,17.1839,(1 1 1),4318
,17.1873,(1 1 1),4319
,17.1957,(1 1 1),4320
,17.1997,(1 1 1),4321
,17.2034,(1 1 1),4322
,17.2071,(1 1 1),4323
,17.2116,(1 1 1),4324
,17.2165,(1 1 1),4325
,17.2214,(1 1 1),4326
,17.2251,(1 1 1),4327
,17.2289,(1 1 1),4328
,17.2325,(1 1 1),4329
,17.2359,(1 1 1),4330
,17.2393,(1 1 1),4331
,17.243,(1 1 1),4332
,17.2473,(1 1 1),4333
,17.251,(1 1 1),4334
,17.2547,(1 1 1),4335
,17.261,(1 1 1),4336
,17.2677,(1 1 1),4337
,17.2714,(1 1 1),4338
,17.2774,(1 1 1),4339
,17.2836,(1 1 1),4340
,17.2892,(1 1 1),4341
,17.2948,(1 1 1),4342
,17.3007,(1 1 1),4343
,17.3066,(1 1 1),4344
,17.3127,(1 1 1),4345
,17.3186,(1 1 1),4346
,17.3245,(1 1 1),4347
,17.3309,(1 1 1),4348
,17.3366,(1 1 1),4349
,17.3422,(1 1 1),4350
,17.3487,(1 1 1),4351
,17.3548,(1 1 1),4352
,17.3608,(1 1 1),4353
,17.3675,(1 1 1),4354
,17.3758,(1 1 1),4355
,17.3828,(1 1 1),4356
,17.389,(1 1 1),4357
,17.3947,(1 1 1),4358
,17.4006,(1 1 1),4359
,17.4067,(1 1 1),4360
,17.4276,(1 1 1),4361
,17.4338,(1 1 1),4362
,17.4398,(1 1 1),4363
,17.4456,(1 1 1),4364
,17.4518,(1 1 1),4365
,17.458,(1 1 1),4366
,17.4641,(1 1 1),4367
,17.4706,(1 1 1),4368
,17.4776,(1 1 1),4369
,17.4837,(1 1 1),4370
,17.4898,(1 1 1),4371
,17.4957,(1 1 1),4372
,17.5017,(1 1 1),4373
,17.5081,(1 1 1),4374
,17.514,(1 1 1),4375
,17.5196,(1 1 1),4376
,17.5254,(1 1 1),4377
,17.5318,(1 1 1),4378
,17.5375,(1 1 1),4379
,17.5432,(1 1 1),4380
,17.5503,(1 1 1),4381
,17.556,(1 1 1),4382
,17.5621,(1 1 1),4383
,17.5841,(1 1 1),4384
,17.5907,(1 1 1),4385
,17.5973,(1 1 1),4386
,17.6029,(1 1 1),4387
,17.6098,(1 1 1),4388
,17.6158,(1 1 1),4389
,17.6214,(1 1 1),4390
,17.6274,(1 1 1),4391
,17.6332,(1 1 1),4392
,17.6394,(1 1 1),4393
,17.6457,(1 1 1),4394
,17.6522,(1 1 1),4395
,17.6596,(1 1 1),4396
,17.6661,(1 1 1),4397
,17.6727,(1 1 1),4398
,17.6787,(1 1 1),4399
,17.686,(1 1 1),4400
,17.6932,(1 1 1),4401
,17.6997,(1 1 1),4402
,17.7067,(1 1 1),4403
,17.7138,(1 1 1),4404
,17.7352,(1 1 1),4405
,17.7422,(1 1 1),4406
,17.753,(1 1 1),4407
,17.7597,(1 1 1),4408
,17.7659,(1 1 1),4409
,17.7748,(1 1 1),4410
,17.7851,(1 1 1),4411
,17.7938,(1 1 1),4412
,17.8019,(1 1 1),4413
,17.8129,(1 1 1),4414
,17.8199,(1 1 1),4415
,17.8261,(1 1 1),4416
,17.8329,(1 1 1),4417
,17.8385,(1 1 1),4418
,17.8445,(1 1 1),4419
,17.8486,(1 1 1),4420
,17.8542,(1 1 1),4421
,17.8577,(1 1 1),4422
,17.8615,(1 1 1),4423
,17.866,(1 1 1),4424
,17.8848,(1 1 1),4425
,17.8886,(1 1 1),4426
,17.894,(1 1 1),4427
,17.8999,(1 1 1),4428
,17.9057,(1 1 1),4429
,17.912,(1 1 1),4430
,17.9182,(1 1 1),4431
,17.9252,(1 1 1),4432
,17.932,(1 1 1),4433
,17.9386,(1 1 1),4434
,17.9467,(1 1 1),4435
,17.9527,(1 1 1),4436
,17.9589,(1 1 1),4437
,17.9651,(1 1 1),4438
,17.9719,(1 1 1),4439
,17.9782,(1 1 1),4440
,17.9848,(1 1 1),4441
,17.9921,(1 1 1),4442
,17.999,(1 1 1),4443
,18.0052,(1 1 1),4444
,18.0116,(1 1 1),4445
,18.0179,(1 1 1),4446
,18.039,(1 1 1),4447
,18.0455,(1 1 1),4448
,18.0545,(1 1 1),4449
,18.0607,(1 1 1),4450
,18.0673,(1 1 1),4451
,18.0736,(1 1 1),4452
,18.0798,(1 1 1),4453
,18.086,(1 1 1),4454
,18.0922,(1 1 1),4455
,18.0998,(1 1 1),4456
,18.1065,(1 1 1),4457
,18.1141,(1 1 1),4458
,18.1201,(1 1 1),4459
,18.1266,(1 1 1),4460
,18.1327,(1 1 1),4461
,18.1386,(1 1 1),4462
,18.1448,(1 1 1),4463
,18.1513,(1 1 1),4464
,18.1578,(1 1 1),4465
,18.1638,(1 1 1),4466
,18.1701,(1 1 1),4467
,18.1921,(1 1 1),4468
,18.1984,(1 1 1),4469
,18.2047,(1 1 1),4470
,18.211,(1 1 1),4471
,18.2171,(1 1 1),4472
,18.2228,(1 1 1),4473
,18.2286,(1 1 1),4474
,18.2345,(1 1 1),4475
,18.2409,(1 1 1),4476
,18.2465,(1 1 1),4477
,18.2522,(1 1 1),4478
,18.2597,(1 1 1),4479
,18.2666,(1 1 1),4480
,18.2729,(1 1 1),4481
,18.2785,(1 1 1),4482
,18.2846,(1 1 1),4483
,18.2906,(1 1 1),4484
,18.2962,(1 1 1),4485
,18.303,(1 1 1),4486
,18.3087,(1 1 1),4487
,18.3146,(1 1 1),4488
,18.3213,(1 1 1),4489
,18.3415,(1 1 1),4490
,18.3479,(1 1 1),4491
,18.3537,(1 1 1),4492
,18.3596,(1 1 1),4493
,18.3662,(1 1 1),4494
,18.3724,(1 1 1),4495
,18.38,(1 1 1),4496
,18.3861,(1 1 1),4497
,18.3917,(1 1 1),4498
,18.3975,(1 1 1),4499
,18.403,(1 1 1),4500
,18.4087,(1 1 1),4501
,18.4148,(1 1 1),4502
,18.4204,(1 1 1),4503
,18.4268,(1 1 1),4504
,18.4337,(1 1 1),4505
,18.4396,(1 1 1),4506
,18.4456,(1 1 1),4507
,18.4517,(1 1 1),4508
,18.4597,(1 1 1),4509
,18.4682,(1 1 1),4510
,18.4772,(1 1 1),4511
,18.5065,(1 1 1),4512
,18.5125,(1 1 1),4513
,18.5185,(1 1 1),4514
,18.5245,(1 1 1),4515
,18.5307,(1 1 1),4516
,18.5367,(1 1 1),4517
,18.5429,(1 1 1),4518
,18.5491,(1 1 1),4519
,18.555,(1 1 1),4520
,18.5606,(1 1 1),4521
,18.5666,(1 1 1),4522
,18.5726,(1 1 1),4523
,18.5782,(1 1 1),4524
,18.5842,(1 1 1),4525
,18.5904,(1 1 1),4526
,18.596,(1 1 1),4527
,18.6035,(1 1 1),4528
,18.6098,(1 1 1),4529
,18.616,(1 1 1),4530
,18.6218,(1 1 1),4531
,18.6278,(1 1 1),4532
,18.6487,(1 1 1),4533
,18.6549,(1 1 1),4534
,18.6607,(1 1 1),4535
,18.6668,(1 1 1),4536
,18.6728,(1 1 1),4537
,18.6786,(1 1 1),4538
,18.6846,(1 1 1),4539
,18.6906,(1 1 1),4540
,18.6964,(1 1 1),4541
,18.7026,(1 1 1),4542
,18.7101,(1 1 1),4543
,18.717,(1 1 1),4544
,18.7228,(1 1 1),4545
,18.7287,(1 1 1),4546
,18.7346,(1 1 1),4547
,18.7405,(1 1 1),4548
,18.7467,(1 1 1),4549
,18.7527,(1 1 1),4550
,18.7587,(1 1 1),4551
,18.7654,(1 1 1),4552
,18.7752,(1 1 1),4553
,18.785,(1 1 1),4554
,18.8065,(1 1 1),4555
,18.8134,(1 1 1),4556
,18.8207,(1 1 1),4557
,18.8291,(1 1 1),4558
,18.8358,(1 1 1),4559
,18.8416,(1 1 1),4560
,18.8477,(1 1 1),4561
,18.8542,(1 1 1),4562
,18.8635,(1 1 1),4563
,18.8764,(1 1 1),4564
,18.8855,(1 1 1),4565
,18.8929,(1 1 1),4566
,18.8989,(1 1 1),4567
,18.9048,(1 1 1),4568
,18.9137,(1 1 1),4569
,18.9235,(1 1 1),4570
,18.934,(1 1 1),4571
,18.9439,(1 1 1),4572
,18.9739,(1 1 1),4573
,18.9796,(1 1 1),4574
,18.9839,(1 1 1),4575
,18.9882,(1 1 1),4576
,18.9917,(1 1 1),4577
,18.9953,(1 1 1),4578
,19.0008,(1 1 1),4579
,19.0065,(1 1 1),4580
,19.0103,(1 1 1),4581
,19.0161,(1 1 1),4582
,19.0217,(1 1 1),4583
,19.0276,(1 1 1),4584
,19.0337,(1 1 1),4585
,19.0417,(1 1 1),4586
,19.0492,(1 1 1),4587
,19.0549,(1 1 1),4588
,19.0607,(1 1 1),4589
,19.0674,(1 1 1),4590
,19.0731,(1 1 1),4591
,19.0793,(1 1 1),4592
,19.0854,(1 1 1),4593
,19.0914,(1 1 1),4594
,19.0972,(1 1 1),4595
,19.1178,(1 1 1),4596
,19.1235,(1 1 1),4597
,19.1293,(1 1 1),4598
,19.1349,(1 1 1),4599
,19.1385,(1 1 1),4600
,19.146,(1 1 1),4601
,19.1552,(1 1 1),4602
,19.1598,(1 1 1),4603
,19.1635,(1 1 1),4604
,19.1688,(1 1 1),4605
,19.1769,(1 1 1),4606
,19.1807,(1 1 1),4607
,19.1865,(1 1 1),4608
,19.1925,(1 1 1),4609
,19.1963,(1 1 1),4610
,19.2022,(1 1 1),4611
,19.2081,(1 1 1),4612
,19.2118,(1 1 1),4613
,19.2155,(1 1 1),4614
,19.2214,(1 1 1),4615
,19.2254,(1 1 1),4616
,19.2289,(1 1 1),4617
,19.2325,(1 1 1),4618
,19.2361,(1 1 1),4619
,19.2396,(1 1 1),4620
,19.2431,(1 1 1),4621
,19.2475,(1 1 1),4622
,19.2662,(1 1 1),4623
,19.2715,(1 1 1),4624
,19.2756,(1 1 1),4625
,19.2804,(1 1 1),4626
,19.2853,(1 1 1),4627
,19.2894,(1 1 1),4628
,19.2941,(1 1 1),4629
,19.2982,(1 1 1),4630
,19.3028,(1 1 1),4631
,19.3066,(1 1 1),4632
,19.3102,(1 1 1),4633
,19.3139,(1 1 1),4634
,19.3177,(1 1 1),4635
,19.3212,(1 1 1),4636
,19.325,(1 1 1),4637
,19.3285,(1 1 1),4638
,19.3345,(1 1 1),4639
,19.3379,(1 1 1),4640
,19.3413,(1 1 1),4641
,19.3448,(1 1 1),4642
,19.3486,(1 1 1),4643
,19.3521,(1 1 1),4644
,19.3555,(1 1 1),4645
,19.359,(1 1 1),4646
,19.3626,(1 1 1),4647
,19.3666,(1 1 1),4648
,19.3721,(1 1 1),4649
,19.378,(1 1 1),4650
,19.3848,(1 1 1),4651
,19.3909,(1 1 1),4652
,19.3975,(1 1 1),4653
,19.4045,(1 1 1),4654
,19.4111,(1 1 1),4655
,19.4166,(1 1 1),4656
,19.422,(1 1 1),4657
,19.4279,(1 1 1),4658
,19.4338,(1 1 1),4659
,19.4391,(1 1 1),4660
,19.4446,(1 1 1),4661
,19.4505,(1 1 1),4662
,19.4563,(1 1 1),4663
,19.4629,(1 1 1),4664
,19.4688,(1 1 1),4665
,19.4749,(1 1 1),4666
,19.4806,(1 1 1),4667
,19.4875,(1 1 1),4668
,19.4945,(1 1 1),4669
,19.5009,(1 1 1),4670
,19.5076,(1 1 1),4671
,19.5136,(1 1 1),4672
,19.5198,(1 1 1),4673
,19.5252,(1 1 1),4674
,19.531,(1 1 1),4675
,19.5366,(1 1 1),4676
,19.5421,(1 1 1),4677
,19.5481,(1 1 1),4678
,19.5537,(1 1 1),4679
,19.5589,(1 1 1),4680
,19.5646,(1 1 1),4681
,19.5705,(1 1 1),4682
,19.5758,(1 1 1),4683
,19.582,(1 1 1),4684
,19.5878,(1 1 1),4685
,19.5935,(1 1 1),4686
,19.5998,(1 1 1),4687
,19.6059,(1 1 1),4688
,19.612,(1 1 1),4689
,19.6187,(1 1 1),4690
,19.6248,(1 1 1),4691
,19.6307,(1 1 1),4692
,19.6368,(1 1 1),4693
,19.6427,(1 1 1),4694
,19.6485,(1 1 1),4695
,19.6539,(1 1 1),4696
,19.6594,(1 1 1),4697
,19.665,(1 1 1),4698
